Content_ID,Reaction_Type,Datetime,Content_ID2,Content_Type,Category,Reaction_Type2,Sentiment,Score
b2055111-9b7b-4a05-9f07-ac190a5391f0,super love,19:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,super love,positive,75
b2055111-9b7b-4a05-9f07-ac190a5391f0,intrigued,56:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,intrigued,positive,45
b2055111-9b7b-4a05-9f07-ac190a5391f0,hate,28:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,hate,negative,5
b2055111-9b7b-4a05-9f07-ac190a5391f0,cherish,44:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,cherish,positive,70
b2055111-9b7b-4a05-9f07-ac190a5391f0,love,06:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,love,positive,65
b2055111-9b7b-4a05-9f07-ac190a5391f0,hate,29:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,hate,negative,5
b2055111-9b7b-4a05-9f07-ac190a5391f0,disgust,23:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,disgust,negative,0
b2055111-9b7b-4a05-9f07-ac190a5391f0,peeking,46:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,peeking,neutral,35
b2055111-9b7b-4a05-9f07-ac190a5391f0,peeking,43:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,peeking,neutral,35
b2055111-9b7b-4a05-9f07-ac190a5391f0,intrigued,28:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,intrigued,positive,45
b2055111-9b7b-4a05-9f07-ac190a5391f0,dislike,11:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,dislike,negative,10
b2055111-9b7b-4a05-9f07-ac190a5391f0,worried,27:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,worried,negative,12
b2055111-9b7b-4a05-9f07-ac190a5391f0,disgust,48:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,disgust,negative,0
b2055111-9b7b-4a05-9f07-ac190a5391f0,disgust,56:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,disgust,negative,0
b2055111-9b7b-4a05-9f07-ac190a5391f0,love,10:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,love,positive,65
b2055111-9b7b-4a05-9f07-ac190a5391f0,hate,24:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,hate,negative,5
b2055111-9b7b-4a05-9f07-ac190a5391f0,adore,51:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,adore,positive,72
b2055111-9b7b-4a05-9f07-ac190a5391f0,disgust,41:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,disgust,negative,0
b2055111-9b7b-4a05-9f07-ac190a5391f0,disgust,54:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,disgust,negative,0
b2055111-9b7b-4a05-9f07-ac190a5391f0,worried,36:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,worried,negative,12
b2055111-9b7b-4a05-9f07-ac190a5391f0,cherish,01:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,cherish,positive,70
b2055111-9b7b-4a05-9f07-ac190a5391f0,cherish,52:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,cherish,positive,70
b2055111-9b7b-4a05-9f07-ac190a5391f0,heart,14:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,heart,positive,60
b2055111-9b7b-4a05-9f07-ac190a5391f0,want,02:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,want,positive,70
b2055111-9b7b-4a05-9f07-ac190a5391f0,hate,08:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,hate,negative,5
b2055111-9b7b-4a05-9f07-ac190a5391f0,hate,57:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,hate,negative,5
b2055111-9b7b-4a05-9f07-ac190a5391f0,like,30:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,like,positive,50
b2055111-9b7b-4a05-9f07-ac190a5391f0,like,54:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,like,positive,50
b2055111-9b7b-4a05-9f07-ac190a5391f0,want,01:00.0,b2055111-9b7b-4a05-9f07-ac190a5391f0,GIF,Food,want,positive,70
e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,49:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,worried,negative,12
e3bb5693-091c-47de-b4b7-78e28b5fbb98,disgust,09:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,disgust,negative,0
e3bb5693-091c-47de-b4b7-78e28b5fbb98,scared,32:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,scared,negative,15
e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,13:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,love,positive,65
e3bb5693-091c-47de-b4b7-78e28b5fbb98,intrigued,21:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,intrigued,positive,45
e3bb5693-091c-47de-b4b7-78e28b5fbb98,peeking,00:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,peeking,neutral,35
e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,07:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,worried,negative,12
e3bb5693-091c-47de-b4b7-78e28b5fbb98,heart,56:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,heart,positive,60
e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,51:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,worried,negative,12
e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,10:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,love,positive,65
e3bb5693-091c-47de-b4b7-78e28b5fbb98,peeking,42:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,peeking,neutral,35
e3bb5693-091c-47de-b4b7-78e28b5fbb98,indifferent,38:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,indifferent,neutral,20
e3bb5693-091c-47de-b4b7-78e28b5fbb98,like,02:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,like,positive,50
e3bb5693-091c-47de-b4b7-78e28b5fbb98,indifferent,27:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,indifferent,neutral,20
e3bb5693-091c-47de-b4b7-78e28b5fbb98,peeking,59:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,peeking,neutral,35
e3bb5693-091c-47de-b4b7-78e28b5fbb98,cherish,35:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,cherish,positive,70
e3bb5693-091c-47de-b4b7-78e28b5fbb98,peeking,33:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,peeking,neutral,35
e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,02:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,worried,negative,12
e3bb5693-091c-47de-b4b7-78e28b5fbb98,disgust,26:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,disgust,negative,0
e3bb5693-091c-47de-b4b7-78e28b5fbb98,dislike,27:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,dislike,negative,10
e3bb5693-091c-47de-b4b7-78e28b5fbb98,interested,47:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,interested,positive,30
e3bb5693-091c-47de-b4b7-78e28b5fbb98,dislike,18:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,dislike,negative,10
e3bb5693-091c-47de-b4b7-78e28b5fbb98,disgust,34:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,disgust,negative,0
e3bb5693-091c-47de-b4b7-78e28b5fbb98,peeking,24:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,peeking,neutral,35
e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,12:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,love,positive,65
e3bb5693-091c-47de-b4b7-78e28b5fbb98,want,22:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,want,positive,70
e3bb5693-091c-47de-b4b7-78e28b5fbb98,heart,42:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,heart,positive,60
e3bb5693-091c-47de-b4b7-78e28b5fbb98,indifferent,15:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,indifferent,neutral,20
e3bb5693-091c-47de-b4b7-78e28b5fbb98,want,02:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,want,positive,70
e3bb5693-091c-47de-b4b7-78e28b5fbb98,interested,06:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,interested,positive,30
e3bb5693-091c-47de-b4b7-78e28b5fbb98,hate,11:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,hate,negative,5
e3bb5693-091c-47de-b4b7-78e28b5fbb98,interested,20:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,interested,positive,30
e3bb5693-091c-47de-b4b7-78e28b5fbb98,dislike,25:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,dislike,negative,10
e3bb5693-091c-47de-b4b7-78e28b5fbb98,disgust,44:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,disgust,negative,0
e3bb5693-091c-47de-b4b7-78e28b5fbb98,hate,36:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,hate,negative,5
e3bb5693-091c-47de-b4b7-78e28b5fbb98,dislike,08:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,dislike,negative,10
e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,21:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,worried,negative,12
e3bb5693-091c-47de-b4b7-78e28b5fbb98,cherish,56:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,cherish,positive,70
e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,33:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,worried,negative,12
e3bb5693-091c-47de-b4b7-78e28b5fbb98,heart,41:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,heart,positive,60
e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,57:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,love,positive,65
e3bb5693-091c-47de-b4b7-78e28b5fbb98,super love,25:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,super love,positive,75
e3bb5693-091c-47de-b4b7-78e28b5fbb98,love,56:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,love,positive,65
e3bb5693-091c-47de-b4b7-78e28b5fbb98,worried,49:00.0,e3bb5693-091c-47de-b4b7-78e28b5fbb98,photo,education,worried,negative,12
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,peeking,26:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,peeking,neutral,35
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,heart,44:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,heart,positive,60
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,love,09:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,love,positive,65
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,interested,03:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,interested,positive,30
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,like,10:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,like,positive,50
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,adore,29:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,adore,positive,72
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,disgust,07:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,disgust,negative,0
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,53:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,dislike,negative,10
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,heart,29:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,heart,positive,60
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,intrigued,28:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,intrigued,positive,45
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,love,58:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,love,positive,65
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,want,39:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,want,positive,70
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,hate,40:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,hate,negative,5
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,44:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,dislike,negative,10
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,disgust,35:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,disgust,negative,0
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,interested,34:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,interested,positive,30
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,super love,30:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,super love,positive,75
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,want,24:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,want,positive,70
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,super love,51:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,super love,positive,75
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,hate,52:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,hate,negative,5
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,adore,35:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,adore,positive,72
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,hate,36:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,hate,negative,5
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,03:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,dislike,negative,10
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,like,22:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,like,positive,50
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,love,03:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,love,positive,65
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,interested,16:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,interested,positive,30
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,intrigued,38:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,intrigued,positive,45
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,indifferent,58:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,indifferent,neutral,20
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,worried,43:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,worried,negative,12
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,disgust,21:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,disgust,negative,0
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,heart,57:00.0,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,heart,positive,60
36bd1711-92f6-4240-8ac5-21df845abe86,heart,58:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,heart,positive,60
36bd1711-92f6-4240-8ac5-21df845abe86,worried,36:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,worried,negative,12
36bd1711-92f6-4240-8ac5-21df845abe86,interested,02:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,interested,positive,30
36bd1711-92f6-4240-8ac5-21df845abe86,scared,41:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,scared,negative,15
36bd1711-92f6-4240-8ac5-21df845abe86,disgust,11:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,disgust,negative,0
36bd1711-92f6-4240-8ac5-21df845abe86,super love,13:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,super love,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,indifferent,22:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,indifferent,neutral,20
36bd1711-92f6-4240-8ac5-21df845abe86,worried,51:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,worried,negative,12
36bd1711-92f6-4240-8ac5-21df845abe86,interested,24:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,interested,positive,30
36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,59:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,intrigued,positive,45
36bd1711-92f6-4240-8ac5-21df845abe86,love,51:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,love,positive,65
36bd1711-92f6-4240-8ac5-21df845abe86,super love,31:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,super love,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,48:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,intrigued,positive,45
36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,38:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,intrigued,positive,45
36bd1711-92f6-4240-8ac5-21df845abe86,super love,53:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,super love,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,dislike,53:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,dislike,negative,10
36bd1711-92f6-4240-8ac5-21df845abe86,adore,36:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,adore,positive,72
36bd1711-92f6-4240-8ac5-21df845abe86,hate,14:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,hate,negative,5
36bd1711-92f6-4240-8ac5-21df845abe86,intrigued,49:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,intrigued,positive,45
36bd1711-92f6-4240-8ac5-21df845abe86,disgust,26:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,disgust,negative,0
36bd1711-92f6-4240-8ac5-21df845abe86,peeking,50:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,peeking,neutral,35
36bd1711-92f6-4240-8ac5-21df845abe86,scared,20:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,scared,negative,15
36bd1711-92f6-4240-8ac5-21df845abe86,scared,44:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,scared,negative,15
36bd1711-92f6-4240-8ac5-21df845abe86,adore,17:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,adore,positive,72
36bd1711-92f6-4240-8ac5-21df845abe86,super love,54:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,super love,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,worried,01:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,worried,negative,12
36bd1711-92f6-4240-8ac5-21df845abe86,adore,32:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,adore,positive,72
36bd1711-92f6-4240-8ac5-21df845abe86,super love,05:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,super love,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,super love,53:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,super love,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,want,19:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,want,positive,70
36bd1711-92f6-4240-8ac5-21df845abe86,peeking,11:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,peeking,neutral,35
36bd1711-92f6-4240-8ac5-21df845abe86,interested,15:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,interested,positive,30
36bd1711-92f6-4240-8ac5-21df845abe86,cherish,47:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,cherish,positive,70
36bd1711-92f6-4240-8ac5-21df845abe86,super love,14:00.0,36bd1711-92f6-4240-8ac5-21df845abe86,GIF,technology,super love,positive,75
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,22:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,cherish,positive,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,12:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,hate,negative,5
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,52:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,scared,negative,15
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,14:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,hate,negative,5
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,like,12:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,like,positive,50
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,47:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,heart,positive,60
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,59:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,cherish,positive,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,31:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,scared,negative,15
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,41:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,worried,negative,12
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,46:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,super love,positive,75
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,peeking,07:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,peeking,neutral,35
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,indifferent,59:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,indifferent,neutral,20
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,23:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,cherish,positive,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,50:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,scared,negative,15
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,intrigued,04:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,intrigued,positive,45
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,57:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,cherish,positive,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,adore,51:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,adore,positive,72
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,disgust,07:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,disgust,negative,0
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,adore,20:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,adore,positive,72
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,52:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,cherish,positive,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,18:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,worried,negative,12
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,40:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,hate,negative,5
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,41:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,super love,positive,75
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,hate,02:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,hate,negative,5
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,intrigued,12:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,intrigued,positive,45
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,like,30:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,like,positive,50
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,adore,02:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,adore,positive,72
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,44:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,heart,positive,60
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,scared,51:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,scared,negative,15
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,interested,14:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,interested,positive,30
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,dislike,52:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,dislike,negative,10
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,cherish,46:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,cherish,positive,70
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,worried,55:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,worried,negative,12
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,disgust,23:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,disgust,negative,0
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,interested,09:00.0,2c9b8ec2-7eb1-47fd-891d-a5b23c019839,audio,culture,interested,positive,30
